source,target,source__package_name,source__package_version,target__package_name,target__package_version
v[47829240],v[3506288],bleach,1.5.0,six,1.4.1
v[47829240],v[3518656],bleach,1.5.0,six,0.9.2
v[47829240],v[3526768],bleach,1.5.0,six,1.7.3
v[47829240],v[3535040],bleach,1.5.0,six,1.6.1
v[47829240],v[3539136],bleach,1.5.0,six,1.7.3
v[47829240],v[3543200],bleach,1.5.0,html5lib,1.0b2
v[47829240],v[3555488],bleach,1.5.0,html5lib,1.0
v[47829240],v[3559520],bleach,1.5.0,html5lib,0.9
v[47829240],v[3576000],bleach,1.5.0,html5lib,0.99999
v[47829240],v[3707040],bleach,1.5.0,html5lib,1.0b9
v[47829240],v[3715232],bleach,1.5.0,html5lib,1.0b9
v[47829240],v[3719360],bleach,1.5.0,html5lib,1.0b1
v[47829240],v[3747952],bleach,1.5.0,html5lib,1.0b6
v[47829240],v[44237000],bleach,1.5.0,six,1.6.0
v[47829240],v[44249288],bleach,1.5.0,six,1.7.1
v[47829240],v[44265672],bleach,1.5.0,html5lib,0.95
v[47829240],v[44273864],bleach,1.5.0,html5lib,1.0b10
v[47829240],v[44282056],bleach,1.5.0,html5lib,1.0b6
v[47829240],v[44294344],bleach,1.5.0,html5lib,1.0b1
v[47829240],v[44302536],bleach,1.5.0,html5lib,1.0.1
v[47829240],v[44363984],bleach,1.5.0,six,1.11.0
v[47829240],v[44450000],bleach,1.5.0,six,1.0b1
v[47829240],v[44466384],bleach,1.5.0,six,1.4.0
v[47829240],v[44470472],bleach,1.5.0,html5lib,0.11.1
v[47829240],v[44478672],bleach,1.5.0,six,1.3.0
v[47829240],v[44486864],bleach,1.5.0,six,1.5.0
v[47829240],v[44503248],bleach,1.5.0,six,1.8.0
v[47829240],v[44507344],bleach,1.5.0,six,1.7.2
v[47829240],v[44515408],bleach,1.5.0,six,1.2.0
v[47829240],v[44531920],bleach,1.5.0,html5lib,0.999
v[47829240],v[44535888],bleach,1.5.0,six,1.5.1
v[47829240],v[44564560],bleach,1.5.0,html5lib,0.10
v[47829240],v[44572752],bleach,1.5.0,html5lib,0.11
v[47829240],v[44576848],bleach,1.5.0,html5lib,0.90
v[47829240],v[44580944],bleach,1.5.0,html5lib,0.99
v[47829240],v[44589136],bleach,1.5.0,html5lib,0.999999
v[47829240],v[44597328],bleach,1.5.0,html5lib,1.0b7
v[47829240],v[44634320],bleach,1.5.0,html5lib,0.90
v[47829240],v[44658896],bleach,1.5.0,html5lib,1.0b3
v[47829240],v[44703824],bleach,1.5.0,html5lib,1.0b7
v[47829240],v[44707920],bleach,1.5.0,html5lib,1.0b5
v[47829240],v[44843216],bleach,1.5.0,html5lib,0.99999
v[47829240],v[47931640],bleach,1.5.0,six,0.9.1
v[47829240],v[47935736],bleach,1.5.0,html5lib,0.9999999
v[47829240],v[47943928],bleach,1.5.0,six,0.9.1
v[47829240],v[47948024],bleach,1.5.0,six,0.9.2
v[47829240],v[47968504],bleach,1.5.0,six,1.4.0
v[47829240],v[47980792],bleach,1.5.0,six,1.5.2
v[47829240],v[47988984],bleach,1.5.0,six,1.8.0
v[47829240],v[48005368],bleach,1.5.0,html5lib,0.2
v[47829240],v[48013560],bleach,1.5.0,html5lib,0.9
v[47829240],v[48025848],bleach,1.5.0,html5lib,0.11.1
v[47829240],v[48054520],bleach,1.5.0,html5lib,1.0b9
v[47829240],v[48091384],bleach,1.5.0,html5lib,1.0
v[47829240],v[48333048],bleach,1.5.0,html5lib,0.9999
v[47829240],v[48369912],bleach,1.5.0,html5lib,1.0.1
v[47935736],v[3219528],html5lib,0.9999999,six,1.9.0
v[47935736],v[3223624],html5lib,0.9999999,six,1.7.0
v[47935736],v[3330144],html5lib,0.9999999,six,1.0.0
v[47935736],v[3338336],html5lib,0.9999999,six,0.9.0
v[47935736],v[3342432],html5lib,0.9999999,six,1.0.0
v[47935736],v[3342448],html5lib,0.9999999,six,1.10.0
v[47935736],v[3342496],html5lib,0.9999999,six,1.1.0
v[47935736],v[3506288],html5lib,0.9999999,six,1.4.1
v[47935736],v[3518656],html5lib,0.9999999,six,0.9.2
v[47935736],v[3526768],html5lib,0.9999999,six,1.7.3
v[47935736],v[3535040],html5lib,0.9999999,six,1.6.1
v[47935736],v[3539136],html5lib,0.9999999,six,1.7.3
v[47935736],v[44237000],html5lib,0.9999999,six,1.6.0
v[47935736],v[44249288],html5lib,0.9999999,six,1.7.1
v[47935736],v[44363984],html5lib,0.9999999,six,1.11.0
v[47935736],v[44450000],html5lib,0.9999999,six,1.0b1
v[47935736],v[44466384],html5lib,0.9999999,six,1.4.0
v[47935736],v[44478672],html5lib,0.9999999,six,1.3.0
v[47935736],v[44486864],html5lib,0.9999999,six,1.5.0
v[47935736],v[44503248],html5lib,0.9999999,six,1.8.0
v[47935736],v[44507344],html5lib,0.9999999,six,1.7.2
v[47935736],v[44515408],html5lib,0.9999999,six,1.2.0
v[47935736],v[44535888],html5lib,0.9999999,six,1.5.1
v[47935736],v[47931640],html5lib,0.9999999,six,0.9.1
v[47935736],v[47943928],html5lib,0.9999999,six,0.9.1
v[47935736],v[47948024],html5lib,0.9999999,six,0.9.2
v[47935736],v[47968504],html5lib,0.9999999,six,1.4.0
v[47935736],v[47980792],html5lib,0.9999999,six,1.5.2
v[47935736],v[47988984],html5lib,0.9999999,six,1.8.0
v[3256392],v[3219528],html5lib,0.99999999,six,1.9.0
v[3256392],v[3223624],html5lib,0.99999999,six,1.7.0
v[3256392],v[3330144],html5lib,0.99999999,six,1.0.0
v[3256392],v[3338336],html5lib,0.99999999,six,0.9.0
v[3256392],v[3342448],html5lib,0.99999999,six,1.10.0
v[3256392],v[3342496],html5lib,0.99999999,six,1.1.0
v[3256392],v[3354696],html5lib,0.99999999,setuptools,18.8.1
v[3256392],v[3403848],html5lib,0.99999999,setuptools,19.5
v[3256392],v[3416136],html5lib,0.99999999,setuptools,20.0
v[3256392],v[3432608],html5lib,0.99999999,webencodings,0.1
v[3256392],v[3440712],html5lib,0.99999999,webencodings,0.5
v[3256392],v[3444808],html5lib,0.99999999,setuptools,19.1
v[3256392],v[3457096],html5lib,0.99999999,setuptools,27.1.0
v[3256392],v[3469384],html5lib,0.99999999,setuptools,29.0.0
v[3256392],v[3473480],html5lib,0.99999999,setuptools,30.2.0
v[3256392],v[3473504],html5lib,0.99999999,webencodings,0.5.1
v[3256392],v[3489864],html5lib,0.99999999,setuptools,27.2.0
v[3256392],v[3493960],html5lib,0.99999999,setuptools,32.2.0
v[3256392],v[3506288],html5lib,0.99999999,six,1.4.1
v[3256392],v[3514440],html5lib,0.99999999,setuptools,20.6.8
v[3256392],v[3514528],html5lib,0.99999999,setuptools,20.9.0
v[3256392],v[3518656],html5lib,0.99999999,six,0.9.2
v[3256392],v[3522632],html5lib,0.99999999,setuptools,25.1.4
v[3256392],v[3526728],html5lib,0.99999999,setuptools,36.0.1
v[3256392],v[3526768],html5lib,0.99999999,six,1.7.3
v[3256392],v[3526816],html5lib,0.99999999,setuptools,19.6.2
v[3256392],v[3534920],html5lib,0.99999999,setuptools,36.2.2
v[3256392],v[3535040],html5lib,0.99999999,six,1.6.1
v[3256392],v[3539016],html5lib,0.99999999,setuptools,36.2.6
v[3256392],v[3543112],html5lib,0.99999999,setuptools,26.1.1
v[3256392],v[3547208],html5lib,0.99999999,setuptools,36.5.0
v[3256392],v[3551304],html5lib,0.99999999,setuptools,28.2.0
v[3256392],v[3559496],html5lib,0.99999999,setuptools,37.0.0
v[3256392],v[3563616],html5lib,0.99999999,setuptools,19.0
v[3256392],v[3567712],html5lib,0.99999999,setuptools,21.0.0
v[3256392],v[3567776],html5lib,0.99999999,setuptools,25.1.3
v[3256392],v[3571784],html5lib,0.99999999,setuptools,39.2.0
v[3256392],v[3575880],html5lib,0.99999999,setuptools,40.1.0
v[3256392],v[3579976],html5lib,0.99999999,setuptools,40.2.0
v[3256392],v[3580000],html5lib,0.99999999,setuptools,21.2.0
v[3256392],v[3592304],html5lib,0.99999999,webencodings,0.4
v[3256392],v[3600480],html5lib,0.99999999,setuptools,20.3
v[3256392],v[3600544],html5lib,0.99999999,setuptools,33.1.0
v[3256392],v[3612832],html5lib,0.99999999,setuptools,28.7.1
v[3256392],v[3616928],html5lib,0.99999999,setuptools,20.8.0
v[3256392],v[3621024],html5lib,0.99999999,setuptools,25.0.0
v[3256392],v[3637344],html5lib,0.99999999,setuptools,18.5
v[3256392],v[3637408],html5lib,0.99999999,setuptools,32.1.1
v[3256392],v[3641504],html5lib,0.99999999,setuptools,32.3.1
v[3256392],v[3645600],html5lib,0.99999999,setuptools,36.4.0
v[3256392],v[3649696],html5lib,0.99999999,setuptools,34.0.1
v[3256392],v[3653792],html5lib,0.99999999,setuptools,34.3.0
v[3256392],v[3657888],html5lib,0.99999999,setuptools,28.5.0
v[3256392],v[3661920],html5lib,0.99999999,setuptools,28.0.0
v[3256392],v[3666080],html5lib,0.99999999,setuptools,39.0.0
v[3256392],v[3670176],html5lib,0.99999999,setuptools,40.1.1
v[3256392],v[3674272],html5lib,0.99999999,setuptools,32.3.0
v[3256392],v[3694688],html5lib,0.99999999,setuptools,30.4.0
v[3256392],v[3702896],html5lib,0.99999999,setuptools,20.8.1
v[3256392],v[3706976],html5lib,0.99999999,setuptools,34.1.0
v[3256392],v[3707072],html5lib,0.99999999,setuptools,22.0.4
v[3256392],v[3715168],html5lib,0.99999999,setuptools,25.0.1
v[3256392],v[3715264],html5lib,0.99999999,setuptools,24.1.0
v[3256392],v[3719264],html5lib,0.99999999,setuptools,35.0.2
v[3256392],v[3719280],html5lib,0.99999999,setuptools,19.4
v[3256392],v[3723360],html5lib,0.99999999,setuptools,23.0.0
v[3256392],v[3723376],html5lib,0.99999999,setuptools,21.2.2
v[3256392],v[3727456],html5lib,0.99999999,setuptools,32.1.3
v[3256392],v[3727472],html5lib,0.99999999,setuptools,19.4.1
v[3256392],v[3731568],html5lib,0.99999999,setuptools,22.0.1
v[3256392],v[3731648],html5lib,0.99999999,setuptools,25.1.0
v[3256392],v[3735648],html5lib,0.99999999,setuptools,33.1.1
v[3256392],v[3743840],html5lib,0.99999999,setuptools,34.0.3
v[3256392],v[3743856],html5lib,0.99999999,setuptools,23.2.0
v[3256392],v[3748032],html5lib,0.99999999,setuptools,19.3
v[3256392],v[3752032],html5lib,0.99999999,setuptools,38.0.0
v[3256392],v[3752128],html5lib,0.99999999,setuptools,19.6
v[3256392],v[3756128],html5lib,0.99999999,setuptools,28.6.0
v[3256392],v[3760224],html5lib,0.99999999,setuptools,34.4.1
v[3256392],v[3760240],html5lib,0.99999999,webencodings,0.3
v[3256392],v[3768416],html5lib,0.99999999,setuptools,36.2.1
v[3256392],v[3768432],html5lib,0.99999999,setuptools,18.7
v[3256392],v[3772512],html5lib,0.99999999,setuptools,38.5.2
v[3256392],v[3776608],html5lib,0.99999999,setuptools,39.1.0
v[3256392],v[3776704],html5lib,0.99999999,setuptools,18.6
v[3256392],v[3780704],html5lib,0.99999999,setuptools,40.4.0
v[3256392],v[3780800],html5lib,0.99999999,setuptools,25.1.2
v[3256392],v[3809392],html5lib,0.99999999,setuptools,25.1.6
v[3256392],v[3809472],html5lib,0.99999999,setuptools,30.3.0
v[3256392],v[3813568],html5lib,0.99999999,setuptools,36.2.0
v[3256392],v[3817584],html5lib,0.99999999,setuptools,22.0.2
v[3256392],v[3821680],html5lib,0.99999999,setuptools,32.1.0
v[3256392],v[3829952],html5lib,0.99999999,setuptools,28.8.0
v[3256392],v[3838144],html5lib,0.99999999,setuptools,28.8.1
v[3256392],v[3842160],html5lib,0.99999999,setuptools,23.1.0
v[3256392],v[3842240],html5lib,0.99999999,setuptools,38.4.0
v[3256392],v[3846256],html5lib,0.99999999,setuptools,28.1.0
v[3256392],v[3846336],html5lib,0.99999999,setuptools,38.5.0
v[3256392],v[3850432],html5lib,0.99999999,setuptools,40.3.0
v[3256392],v[3866736],html5lib,0.99999999,setuptools,32.1.2
v[3256392],v[3874928],html5lib,0.99999999,setuptools,36.2.5
v[3256392],v[3879024],html5lib,0.99999999,setuptools,24.1.1
v[3256392],v[3883120],html5lib,0.99999999,setuptools,36.6.0
v[3256392],v[3887216],html5lib,0.99999999,setuptools,28.6.1
v[3256392],v[3891312],html5lib,0.99999999,setuptools,38.2.3
v[3256392],v[3895408],html5lib,0.99999999,setuptools,38.3.0
v[3256392],v[3899504],html5lib,0.99999999,setuptools,38.4.1
v[3256392],v[3903600],html5lib,0.99999999,setuptools,38.6.0
v[3256392],v[3907696],html5lib,0.99999999,setuptools,38.6.1
v[3256392],v[3911792],html5lib,0.99999999,setuptools,40.6.0
v[3256392],v[3915888],html5lib,0.99999999,setuptools,40.6.2
v[3256392],v[44237000],html5lib,0.99999999,six,1.6.0
v[3256392],v[44249288],html5lib,0.99999999,six,1.7.1
v[3256392],v[44310728],html5lib,0.99999999,webencodings,0.2
v[3256392],v[44363984],html5lib,0.99999999,six,1.11.0
v[3256392],v[44429512],html5lib,0.99999999,setuptools,20.1.1
v[3256392],v[44450000],html5lib,0.99999999,six,1.0b1
v[3256392],v[44454088],html5lib,0.99999999,setuptools,20.7.0
v[3256392],v[44466384],html5lib,0.99999999,six,1.4.0
v[3256392],v[44478672],html5lib,0.99999999,six,1.3.0
v[3256392],v[44486864],html5lib,0.99999999,six,1.5.0
v[3256392],v[44503248],html5lib,0.99999999,six,1.8.0
v[3256392],v[44507344],html5lib,0.99999999,six,1.7.2
v[3256392],v[44515408],html5lib,0.99999999,six,1.2.0
v[3256392],v[44523720],html5lib,0.99999999,setuptools,25.2.0
v[3256392],v[44535888],html5lib,0.99999999,six,1.5.1
v[3256392],v[44548296],html5lib,0.99999999,setuptools,30.2.1
v[3256392],v[44560584],html5lib,0.99999999,setuptools,28.3.0
v[3256392],v[44568776],html5lib,0.99999999,setuptools,24.0.1
v[3256392],v[44576968],html5lib,0.99999999,setuptools,34.3.1
v[3256392],v[44581064],html5lib,0.99999999,setuptools,30.0.0
v[3256392],v[44585160],html5lib,0.99999999,setuptools,25.3.0
v[3256392],v[44589256],html5lib,0.99999999,setuptools,26.0.0
v[3256392],v[44593352],html5lib,0.99999999,setuptools,36.2.4
v[3256392],v[44597448],html5lib,0.99999999,setuptools,36.3.0
v[3256392],v[44609736],html5lib,0.99999999,setuptools,36.7.2
v[3256392],v[44617928],html5lib,0.99999999,setuptools,25.1.1
v[3256392],v[44622024],html5lib,0.99999999,setuptools,38.2.0
v[3256392],v[44630216],html5lib,0.99999999,setuptools,36.1.0
v[3256392],v[44650704],html5lib,0.99999999,setuptools,20.2.2
v[3256392],v[44671056],html5lib,0.99999999,setuptools,19.7
v[3256392],v[44679248],html5lib,0.99999999,setuptools,18.6.1
v[3256392],v[44683472],html5lib,0.99999999,setuptools,19.2
v[3256392],v[44687568],html5lib,0.99999999,setuptools,23.2.1
v[3256392],v[44703952],html5lib,0.99999999,setuptools,20.6.7
v[3256392],v[44720336],html5lib,0.99999999,setuptools,31.0.0
v[3256392],v[44724304],html5lib,0.99999999,setuptools,25.1.5
v[3256392],v[44724432],html5lib,0.99999999,setuptools,27.0.0
v[3256392],v[44728400],html5lib,0.99999999,setuptools,25.4.0
v[3256392],v[44728528],html5lib,0.99999999,setuptools,32.0.0
v[3256392],v[44736720],html5lib,0.99999999,setuptools,27.3.1
v[3256392],v[44748880],html5lib,0.99999999,setuptools,20.3.1
v[3256392],v[44749008],html5lib,0.99999999,setuptools,34.0.2
v[3256392],v[44752976],html5lib,0.99999999,setuptools,21.2.1
v[3256392],v[44769488],html5lib,0.99999999,setuptools,29.0.1
v[3256392],v[44773456],html5lib,0.99999999,setuptools,24.0.2
v[3256392],v[44777552],html5lib,0.99999999,setuptools,34.2.0
v[3256392],v[44777680],html5lib,0.99999999,setuptools,31.0.1
v[3256392],v[44781648],html5lib,0.99999999,setuptools,24.2.1
v[3256392],v[44785744],html5lib,0.99999999,setuptools,25.0.2
v[3256392],v[44785872],html5lib,0.99999999,setuptools,36.7.0
v[3256392],v[44789968],html5lib,0.99999999,setuptools,38.1.0
v[3256392],v[44793936],html5lib,0.99999999,setuptools,30.1.0
v[3256392],v[44798032],html5lib,0.99999999,setuptools,22.0.5
v[3256392],v[44798160],html5lib,0.99999999,setuptools,40.4.2
v[3256392],v[44802128],html5lib,0.99999999,setuptools,36.2.3
v[3256392],v[44806224],html5lib,0.99999999,setuptools,36.2.7
v[3256392],v[44814416],html5lib,0.99999999,setuptools,34.0.0
v[3256392],v[44818512],html5lib,0.99999999,setuptools,27.3.0
v[3256392],v[44838992],html5lib,0.99999999,setuptools,28.7.0
v[3256392],v[44843088],html5lib,0.99999999,setuptools,35.0.0
v[3256392],v[44847184],html5lib,0.99999999,setuptools,38.2.5
v[3256392],v[44851280],html5lib,0.99999999,setuptools,39.0.1
v[3256392],v[44855376],html5lib,0.99999999,setuptools,40.4.1
v[3256392],v[44859472],html5lib,0.99999999,setuptools,40.5.0
v[3256392],v[47931640],html5lib,0.99999999,six,0.9.1
v[3256392],v[47980792],html5lib,0.99999999,six,1.5.2
v[3256392],v[48222456],html5lib,0.99999999,setuptools,18.7.1
v[3256392],v[48292088],html5lib,0.99999999,setuptools,20.4
v[3256392],v[48300280],html5lib,0.99999999,setuptools,20.6.6
v[3256392],v[48308472],html5lib,0.99999999,setuptools,18.8
v[3256392],v[48316664],html5lib,0.99999999,setuptools,20.10.1
v[3256392],v[48320760],html5lib,0.99999999,setuptools,19.1.1
v[3256392],v[48324856],html5lib,0.99999999,setuptools,22.0.0
v[3256392],v[48341240],html5lib,0.99999999,setuptools,19.6.1
v[3256392],v[48374008],html5lib,0.99999999,setuptools,24.3.0
v[3256392],v[48468216],html5lib,0.99999999,setuptools,21.1.0
v[3256392],v[48480504],html5lib,0.99999999,setuptools,27.1.2
v[3256392],v[48496888],html5lib,0.99999999,setuptools,20.1
v[3256392],v[48505080],html5lib,0.99999999,setuptools,28.4.0
v[3256392],v[48509176],html5lib,0.99999999,setuptools,24.0.3
v[3256392],v[48529656],html5lib,0.99999999,setuptools,24.2.0
v[3256392],v[48537848],html5lib,0.99999999,setuptools,34.3.3
v[3256392],v[48541944],html5lib,0.99999999,setuptools,34.4.0
v[3256392],v[48566520],html5lib,0.99999999,setuptools,36.1.1
v[3256392],v[48574712],html5lib,0.99999999,setuptools,26.1.0
v[3256392],v[48578808],html5lib,0.99999999,setuptools,24.0.0
v[3256392],v[48595192],html5lib,0.99999999,setuptools,36.6.1
v[3256392],v[48599288],html5lib,0.99999999,setuptools,34.1.1
v[3256392],v[48603384],html5lib,0.99999999,setuptools,24.3.1
v[3256392],v[48611576],html5lib,0.99999999,setuptools,34.3.2
v[3256392],v[48619768],html5lib,0.99999999,setuptools,38.2.1
v[3256392],v[48623864],html5lib,0.99999999,setuptools,38.2.4
v[3256392],v[48627960],html5lib,0.99999999,setuptools,35.0.1
v[3256392],v[48636152],html5lib,0.99999999,setuptools,38.5.1
v[3256392],v[48640248],html5lib,0.99999999,setuptools,38.7.0
v[3256392],v[48644344],html5lib,0.99999999,setuptools,40.0.0
v[3256392],v[48648440],html5lib,0.99999999,setuptools,36.7.1
v[3256392],v[48652536],html5lib,0.99999999,setuptools,40.4.3
v[3256392],v[48656632],html5lib,0.99999999,setuptools,40.6.1
v[3256392],v[48660728],html5lib,0.99999999,setuptools,36.8.0
v[3399752],v[3219528],html5lib,0.99,six,1.9.0
v[3399752],v[3223624],html5lib,0.99,six,1.7.0
v[3399752],v[3330144],html5lib,0.99,six,1.0.0
v[3399752],v[3338336],html5lib,0.99,six,0.9.0
v[3399752],v[3342448],html5lib,0.99,six,1.10.0
v[3399752],v[3342496],html5lib,0.99,six,1.1.0
v[3399752],v[3506288],html5lib,0.99,six,1.4.1
v[3399752],v[3518656],html5lib,0.99,six,0.9.2
v[3399752],v[3526768],html5lib,0.99,six,1.7.3
v[3399752],v[3535040],html5lib,0.99,six,1.6.1
v[3399752],v[44237000],html5lib,0.99,six,1.6.0
v[3399752],v[44249288],html5lib,0.99,six,1.7.1
v[3399752],v[44363984],html5lib,0.99,six,1.11.0
v[3399752],v[44450000],html5lib,0.99,six,1.0b1
v[3399752],v[44466384],html5lib,0.99,six,1.4.0
v[3399752],v[44478672],html5lib,0.99,six,1.3.0
v[3399752],v[44486864],html5lib,0.99,six,1.5.0
v[3399752],v[44503248],html5lib,0.99,six,1.8.0
v[3399752],v[44507344],html5lib,0.99,six,1.7.2
v[3399752],v[44515408],html5lib,0.99,six,1.2.0
v[3399752],v[44535888],html5lib,0.99,six,1.5.1
v[3399752],v[47931640],html5lib,0.99,six,0.9.1
v[3399752],v[47980792],html5lib,0.99,six,1.5.2
v[3408032],v[3219528],html5lib,1.0b8,six,1.9.0
v[3408032],v[3223624],html5lib,1.0b8,six,1.7.0
v[3408032],v[3330144],html5lib,1.0b8,six,1.0.0
v[3408032],v[3338336],html5lib,1.0b8,six,0.9.0
v[3408032],v[3342432],html5lib,1.0b8,six,1.0.0
v[3408032],v[3342448],html5lib,1.0b8,six,1.10.0
v[3408032],v[3342496],html5lib,1.0b8,six,1.1.0
v[3408032],v[3506288],html5lib,1.0b8,six,1.4.1
v[3408032],v[3518656],html5lib,1.0b8,six,0.9.2
v[3408032],v[3526768],html5lib,1.0b8,six,1.7.3
v[3408032],v[3535040],html5lib,1.0b8,six,1.6.1
v[3408032],v[3539136],html5lib,1.0b8,six,1.7.3
v[3408032],v[44237000],html5lib,1.0b8,six,1.6.0
v[3408032],v[44249288],html5lib,1.0b8,six,1.7.1
v[3408032],v[44363984],html5lib,1.0b8,six,1.11.0
v[3408032],v[44450000],html5lib,1.0b8,six,1.0b1
v[3408032],v[44466384],html5lib,1.0b8,six,1.4.0
v[3408032],v[44478672],html5lib,1.0b8,six,1.3.0
v[3408032],v[44486864],html5lib,1.0b8,six,1.5.0
v[3408032],v[44503248],html5lib,1.0b8,six,1.8.0
v[3408032],v[44507344],html5lib,1.0b8,six,1.7.2
v[3408032],v[44515408],html5lib,1.0b8,six,1.2.0
v[3408032],v[44535888],html5lib,1.0b8,six,1.5.1
v[3408032],v[47931640],html5lib,1.0b8,six,0.9.1
v[3408032],v[47943928],html5lib,1.0b8,six,0.9.1
v[3408032],v[47948024],html5lib,1.0b8,six,0.9.2
v[3408032],v[47968504],html5lib,1.0b8,six,1.4.0
v[3408032],v[47980792],html5lib,1.0b8,six,1.5.2
v[3408032],v[47988984],html5lib,1.0b8,six,1.8.0
v[3440736],v[3219528],html5lib,0.999999999,six,1.9.0
v[3440736],v[3223624],html5lib,0.999999999,six,1.7.0
v[3440736],v[3330144],html5lib,0.999999999,six,1.0.0
v[3440736],v[3338336],html5lib,0.999999999,six,0.9.0
v[3440736],v[3342448],html5lib,0.999999999,six,1.10.0
v[3440736],v[3342496],html5lib,0.999999999,six,1.1.0
v[3440736],v[3354696],html5lib,0.999999999,setuptools,18.8.1
v[3440736],v[3403848],html5lib,0.999999999,setuptools,19.5
v[3440736],v[3416136],html5lib,0.999999999,setuptools,20.0
v[3440736],v[3432608],html5lib,0.999999999,webencodings,0.1
v[3440736],v[3440712],html5lib,0.999999999,webencodings,0.5
v[3440736],v[3444808],html5lib,0.999999999,setuptools,19.1
v[3440736],v[3457096],html5lib,0.999999999,setuptools,27.1.0
v[3440736],v[3469384],html5lib,0.999999999,setuptools,29.0.0
v[3440736],v[3473480],html5lib,0.999999999,setuptools,30.2.0
v[3440736],v[3473504],html5lib,0.999999999,webencodings,0.5.1
v[3440736],v[3489864],html5lib,0.999999999,setuptools,27.2.0
v[3440736],v[3493960],html5lib,0.999999999,setuptools,32.2.0
v[3440736],v[3506288],html5lib,0.999999999,six,1.4.1
v[3440736],v[3514440],html5lib,0.999999999,setuptools,20.6.8
v[3440736],v[3514528],html5lib,0.999999999,setuptools,20.9.0
v[3440736],v[3518656],html5lib,0.999999999,six,0.9.2
v[3440736],v[3522632],html5lib,0.999999999,setuptools,25.1.4
v[3440736],v[3526728],html5lib,0.999999999,setuptools,36.0.1
v[3440736],v[3526768],html5lib,0.999999999,six,1.7.3
v[3440736],v[3526816],html5lib,0.999999999,setuptools,19.6.2
v[3440736],v[3534920],html5lib,0.999999999,setuptools,36.2.2
v[3440736],v[3535040],html5lib,0.999999999,six,1.6.1
v[3440736],v[3539016],html5lib,0.999999999,setuptools,36.2.6
v[3440736],v[3543112],html5lib,0.999999999,setuptools,26.1.1
v[3440736],v[3547208],html5lib,0.999999999,setuptools,36.5.0
v[3440736],v[3551304],html5lib,0.999999999,setuptools,28.2.0
v[3440736],v[3559496],html5lib,0.999999999,setuptools,37.0.0
v[3440736],v[3563616],html5lib,0.999999999,setuptools,19.0
v[3440736],v[3567712],html5lib,0.999999999,setuptools,21.0.0
v[3440736],v[3567776],html5lib,0.999999999,setuptools,25.1.3
v[3440736],v[3571784],html5lib,0.999999999,setuptools,39.2.0
v[3440736],v[3575880],html5lib,0.999999999,setuptools,40.1.0
v[3440736],v[3579976],html5lib,0.999999999,setuptools,40.2.0
v[3440736],v[3580000],html5lib,0.999999999,setuptools,21.2.0
v[3440736],v[3592304],html5lib,0.999999999,webencodings,0.4
v[3440736],v[3600480],html5lib,0.999999999,setuptools,20.3
v[3440736],v[3600544],html5lib,0.999999999,setuptools,33.1.0
v[3440736],v[3612832],html5lib,0.999999999,setuptools,28.7.1
